马克思主义与现实,1
江南大学,3
大连医科大学,3
海相油气地质,1
养殖技术顾问,18
成都理工大学,1
中国优生优育,1
长江大学,2
南京师范大学,3
中国畜牧杂志,92
中国农业科学,11
扬州大学,16
现代预防医学,2
中国地质大学（北京）,1
河北大学,3
北京体育大学,1
农民致富之友,8
健康天地,4
中国实用眼科杂志,1
第四军医大学,1
深圳社会科学,1
产业与科技论坛,2
上海师范大学,3
新西部,2
植物保护学报,3
世界博览,1
山东大学,18
山花,1
艺术评鉴,1
中医药临床杂志,1
新疆师范大学,1
广州中医药大学,4
粤海风,1
英语研究,2
环境与生活,1
中国生殖健康,1
北京交通大学,1
湖南师范大学,3
武汉大学,5
黑龙江动物繁殖,39
马克思主义哲学论丛,2
芒种,1
家庭医学,1
青春岁月,1
中国畜牧兽医文摘,12
中华临床医师杂志(电子版),1
浙江大学,21
中国现代医生,3
新疆农业科学,15
中国畜牧兽医学会养兔学分会成立大会暨第一届学术交流大会论文集,3
新疆农业大学,19
南京大学,4
云南师范大学,1
金秋,1
当代畜禽养殖业,23
聊城大学,2
辽宁师范大学,1
大家健康,1
黑龙江大学,2
国外畜牧学(猪与禽),10
湖北大学学报(哲学社会科学版),1
苏州大学,4
上海交通大学,2
特种经济动植物,4
中央民族大学,3
浙江师范大学,3
湘潭大学,2
郑州大学,7
名作欣赏,1
中国奶牛,8
婚育与健康,1
社科纵横,2
《第六届中国牛业发展大会》论文集,1
书城,1
农村新技术,2
中国科学技术大学,2
学理论,1
现代农业,8
西北师范大学,1
西北农林科技大学,43
南方医科大学,28
淮阴师范学院学报(哲学社会科学版),1
复旦大学,11
四川师范大学,1
湖南科技学院学报,1
考试周刊,1
电影世界,1
科学养生,1
河北省荣军医院,1
世界美术,1
南腔北调(明星版),2
中国海洋大学,14
河南大学,2
赤峰博恩药业有限公司,1
南方人物周刊,1
东方养生,1
北方牧业,3
现代保健,1
北京中科前方生物技术研究所,2
健康,1
英语学习,1
曲阜师范大学,1
江苏行政学院学报,1
中国性科学,1
甘肃农业大学,19
湖南社会科学,1
全国性与生殖医学学术研讨会论文汇编,1
祝您健康,1
石家庄经济学院学报,1
畜牧兽医科技信息,24
健康生活,1
专业户,8
农村科技开发,8
致富之友,2
山东中医药大学,2
福建师范大学,1
中国动物保健,3
健康人,1
家庭医药,2
武汉大学学报(人文科学版),1
山西中医,1
四川大学,2
现代养生,2
辽宁畜牧兽医,47
对外经济贸易大学,1
农村百事通,8
农村天地,4
农村科技,14
江西畜牧兽医杂志,4
吉林农业,4
外国文学动态,1
宁夏农林科技,4
中国行为医学科学,1
中老年保健,1
河北中医,2
农村经济与科技,7
河南农业,5
中国保健营养,1
实用中医内科杂志,1
科学之友,1
农村实用技术与信息,3
中国兽医杂志,22
农林科学实验,4
四川畜禽,2
西北师大学报(社会科学版),2
云梦学刊,1
九江师专学报,1
黑龙江畜牧兽医,108
外国教育资料,1
复旦学报(社会科学版),1
畜牧与兽医,38
国外畜牧学(草食家畜),19
中兽医医药杂志,5
兽医科技杂志,4
国外医学.神经病学神经外科学分册,1
甘肃农大学报,2
畜牧兽医简讯,7
新农业,30
安徽农业科学,18
中国畜牧兽医,17
西南大学,30
福建农林大学,11
江西农业大学学报,9
中国比较医学杂志,3
听力学及言语疾病杂志,1
第三届现代海洋（淡水）牧场学术研讨会摘要集,3
生态毒理学报,4
中国人民解放军陆军军医大学,1
中国农村科技,2
哈尔滨工业大学,4
仲恺农业工程学院学报,4
基础医学与临床,1
天津市中升挑战生物科技有限公司;,4
2018全国口腔生物医学学术年会论文汇编,1
中国畜牧兽医学会养兔学分会第二届学术交流大会论文集,2
第十一届中国生命科学公共平台管理与发展研讨会摘要集,1
华南农业大学,11
青岛农业大学;东阿阿胶股份有限公司,3
中国畜牧业,3
中国医学科学院药用植物研究所广西分所;,2
华中农业大学,28
北京化工大学,1
吉林大学,6
新疆农业大学;昭苏县畜牧兽医局;伊犁哈萨克自治州昭苏马场;新疆维吾尔自治区地方国营伊犁种马场;新疆巴音郭楞蒙古自治州畜牧工作站;克孜勒苏柯尔克孜自治州畜禽繁育改良站,2
黑龙江八一农垦大学,1
科技致富向导,7
农业技术与装备,4
新疆畜牧业,13
安徽大学,2
中国科协第264次青年科学家论坛论文摘要集,1
安徽农业大学,8
河南农业科学,8
中国海洋大学学报(自然科学版),1
华中师范大学,1
第九届国际苏铁生物学大会论文摘要集,1
中国畜牧兽医学会动物繁殖学分会第十五届学术研讨会论文集（上册）,2
滕州市畜牧兽医技术服务中心,4
丽江印象花卉产业有限责任公司;永胜县园艺站;丽江市园艺站,2
中国人民解放军军需大学,1
中国协和医科大学,2
西南民族学院学报(自然科学版),2
新疆农垦科技,7
生物技术通报,3
野生动物,8
上海畜牧兽医通讯,16
畜牧与饲料科学,12
野生动物学报,2
内蒙古农业大学,17
广西畜牧兽医,13
东北农业大学,16
中国草食动物,21
动物医学进展,5
黑龙江省野生动物研究所,2
中国兽医学报,5
河北畜牧兽医,5
宁夏农学院学报,3
农业科技通讯,9
云南畜牧兽医,14
畜牧兽医,15
职业与健康,1
海峡药学,1
环境与健康杂志,1
青岛德瑞骏发生物科技股份有限公司;山东农业大学;伊犁德瑞骏发生物科技有限公司,2
第三军医大学,6
宁夏医科大学,4
中华劳动卫生职业病杂志,4
当代畜牧,25
济南大学,1
河北北方学院,4
广东医学,2
广东海洋大学,6
中华预防医学杂志,2
中国人民解放军军事医学科学院,1
黑龙江省农垦科学院哈尔滨特产研究所;哈尔滨农垦天山种鹿场;北京绿神鹿业有限公司;大庆田丰科技有限公司,5
经济发展方式转变与自主创新——第十二届中国科学技术协会年会（第三卷）,2
天津大学,1
南京农业大学,27
卫生研究,3
中国农业大学学报,3
黑龙江省农垦科学院,4
中国农业科学院,13
江西饲料,1
东北林业大学,20
仲恺农业工程学院,2
中国畜牧兽医学会马学分会成立大会学术论文集,7
北京师范大学,1
中国畜禽种业,22
广西大学,13
广西壮族自治区水牛研究所,6
2010中国鹿业进展,3
石河子大学,10
湖南饲料,2
农村科学实验,7
水产科技情报,7
湛江水产学院学报,4
河南农林科技,3
畜牧兽医学报,15
动物学杂志,5
宁夏农业科学通讯,3
中国畜牧学杂志,17
青海畜牧兽医杂志,13
山东畜牧兽医,10
河北林业科技,7
黑龙江省畜牧研究所;吉林省农业科学院畜牧研究所;辽宁省铁岭地区种畜场,4
二○○三年全国鹿业发展信息交流会材料汇编,5
特产研究,10
国外畜牧科技,7
江苏大学,1
现代中西医结合杂志,2
邢台市人民医院,1
第二军医大学,2
华东师范大学,2
亚太传统医药,1
北京中医药大学,5
山东山大附属生殖医院有限公司,2
光明中医,1
上海医学检验杂志,1
国外医学(计划生育分册),1
男性学杂志,2
上海农业科技,4
中国草食动物科学,8
江西医药,3
海南热带海洋学院学报,1
中国农业大学,13
家畜生态学报,9
广东畜牧兽医科技,7
新疆农业大学学报,5
2015中国（北京）国际马科技大会学术论文集,3
南京医科大学,5
中国畜牧兽医学会2013年学术年会论文集,2
经济动物学报,21
中国动物学会·中国海洋湖沼学会贝类学分会第九次会员代表大会暨第十五次学术讨论会会议摘要集,2
海洋科学,3
第七届全国低温生物医学及器械学术大会论文集,2
内蒙古大学,7
汕头大学,3
中国医科大学,6
海洋通报,1
兵器工业卫生研究所,1
现代化农业,1
甘肃畜牧兽医,16
内蒙古农牧学院学报,2
黑龙江畜牧科技,13
吉林农业科学,6
上海实验动物研究中心;南京农业大学,1
昆虫学报,1
大连海洋大学学报,3
皖南医学院,1
金华职业技术学院学报,2
清原满族自治县科技开发中心;中国农业科学院特产研究所;辽宁省清原满族自治县参茸场;辽宁省清原满族自治县城郊林场;黑龙江省农垦科学院哈尔滨特产研究所;清原满族自治县大孤家林场,2
国外兽医学.畜禽疾病,4
首都医科大学学报,1
2018年全国养羊生产与学术研讨会论文集,2
实验动物与比较医学,2
西北民族大学;甘肃农业大学;甘肃省动物疫病预防控制中心;榆中县动物疫病预防控制中心,2
中国妇幼保健,3
2015全国中西医结合月经病专题学术会议论文及摘要集,1
扬州大学学报(农业与生命科学版),1
安徽农业大学学报,1
湖北农业科学,5
中医杂志,1
中国畜牧兽医学会兽医产科学分会第五届全体会议第十次学术研讨会论文集,2
中国公共卫生,1
华中农业大学学报,1
中国养兔杂志,2
广西农业大学学报,1
动物学报,2
天津农业科学,3
国外医学.计划生育妇产科学分册,1
中国中医科学院,2
西南民族大学;阿坝藏族羌族自治州科学技术研究院;甘孜藏族自治州畜牧业科学研究所;九龙县农牧和科技局,5
中国计划生育学杂志,1
宁波大学,4
水产学报,5
内蒙古民族大学学报(自然科学版),2
动物生理生化学分会第八次学术会议暨全国反刍动物营养生理生化第三次学术研讨会论文摘要汇编,1
临床检验杂志,1
生物工程学报,2
河北农业技术师范学院学报,2
贵州畜牧兽医科技,1
河北农业大学学报,8
吉林畜牧兽医,13
生理学报,1
2018年中国水产学会学术年会论文摘要集,1
科学养鱼,1
河南师范大学,1
长江大学学报(自科版),1
实用妇产科杂志,1
第二届中国药物毒理学年会（2012）论文集,1
上海海洋大学,10
华中科技大学,8
电子科技大学,1
中南大学,2
自然与科技,1
中国水产,3
国外医学.妇产科学分册,2
宁夏医学院学报,1
山东家禽,4
临沂医专学报,1
世界科学,1
福建水产,3
Engineering,3
塔城市畜牧兽医站;塔城地区畜牧科技研究推广中心,3
Journal of Zhejiang University-Science B(Biomedicine & Biotechnology),1
湖南中医药大学,1
中国组织工程研究与临床康复,3
四川省动物学会第九次会员代表大会暨第十届学术研讨会论文集,3
延边大学,5
武汉生物工程学院学报,1
中国农业科学院特产研究所,5
河北农业,1
四川动物,1
农家女,2
甘肃农业大学学报,12
中国农业科学院畜牧研究所,7
石河子大学学报(自然科学版),1
致富天地,3
中国农业文摘.畜牧,12
中国实验动物学报,1
草与畜杂志,4
养猪,12
南京农业大学学报,6
中国兽医科技,9
江苏农学院学报,1
内蒙古畜牧科学,7
家畜生态,3
皖北农学院学报,2
中国农垦,21
山东农业大学,15
草食家畜,28
河南科技,4
河南畜牧兽医(综合版),4
山西大学,3
四川大学学报(医学版),2
动物营养学报,1
中国民康医学,1
西藏医药,1
中华血液学杂志,3
陕西省毒理学会防控毒物危害与优化生态环境研讨会论文集,1
中华医院感染学杂志,1
陕西医学杂志,1
湖北中医药大学,1
上海体育学院,1
厦门大学,2
河北医学,2
中华中医药杂志,1
陕西省毒理学会新时代环境与健康学术会议暨第四届会员代表大会论文集,1
中国新药与临床杂志,1
齐齐哈尔医学院;牡丹江医学院,1
中华生物医学工程杂志,1
当代护士(中旬刊),2
中国人民解放军海军军医大学,2
安徽医科大学学报,2
哈尔滨瀚钧药业有限公司,1
当代护士(下旬刊),2
河南医学研究,1
中国现代应用药学,2
全科护理,1
重庆医科大学附属第一医院;,1
临床和实验医学杂志,1
延安聚丰农业科技有限公司,2
延安职业技术学院;陕西省畜牧技术推广总站;延安市畜牧技术推广站,5
科技资讯,1
中华放射学杂志,1
中国中西医结合学会泌尿外科专业委员会第十四次全国学术会议暨2016年广东省中西医结合学会泌尿外科专业委员会学术年会论文集,1
中医临床研究,1
中国毒理学会中药与天然药物毒理专业委员会第一次（2016年）学术交流大会论文集,1
昆明医科大学,1
林业科技,3
时尚育儿,1
环境与职业医学,2
新疆医学,1
2015年泛长三角围产医学学术年会暨浙江省围产医学学术年会论文汇编,1
中国中医药现代远程教育,1
现代畜牧科技,3
当代医药论丛,1
2014浙江省医学会心身医学分会学术年会暨精神病学分会司法精神病学组学术年会论文汇编,1
中华高血压杂志,1
中华全科医学,1
中华围产医学杂志,1
发育医学电子杂志,1
中国超声医学工程学会第四届全国浅表器官及外周血管超声医学学术会议论文汇编,1
中国乡村医药,1
中国卫生产业,1
吉林大学学报(医学版),2
心肺血管病杂志,2
医学与社会,1
求医问药(下半月),1
药物与人,2
中外医学研究,2
中国畜牧兽医学会动物营养学分会第十一次全国动物营养学术研讨会论文集,2
世界中医药,1
中华胸心血管外科杂志,1
中华结核和呼吸杂志,1
中国实用医刊,1
中国实用妇科与产科杂志,2
开滦,1
中国误诊学杂志,1
医学信息(中旬刊),1
沈阳医学院学报,1
黑龙江省野生动物研究所;黑龙江省科学院自然与生态研究所;黑龙江省农垦科学院哈尔滨特产研究所,1
畜牧兽医杂志,10
中华医学信息导报,2
饲料博览,3
江西省第四次中西医结合心血管学术交流会论文集,1
云南农业大学学报,7
中华医学会第三次全国儿科基层医师学术会议论文汇编,1
河南农业大学,4
世界核心医学期刊文摘(心脏病学分册),1
兰州大学,6
中华妇产科杂志,6
中国循证医学杂志,1
第十二届全国、第七届全球华人泌尿外科学术会议论文汇编（下册）,1
第六届东南亚地区医学美容学术大会论文汇编,1
中国医学影像技术,1
中华微生物学和免疫学杂志,1
农村实用科技信息,3
现代妇产科进展,1
兰州医学院学报,1
科学大众,2
中西医结合实用临床急救,1
滨州医学院学报,1
白血病,1
高原医学杂志,1
河北农业科技,10
预防医学情报杂志,1
蚌埠医学院学报,1
肿瘤防治研究,1
西藏民俗,1
贵州农业科学,10
卫生毒理学杂志,1
兽类学报,1
国外畜牧学(饲料),2
小说评论,1
工业卫生与职业病,1
特产科学实验,3
心血管病学进展,1
实用眼科杂志,1
动物学研究,2
江苏农业科学,4
国外医学.流行病学传染病学分册,1
中药材,2
山东医药,1
内蒙古林业,5
猪业科学,5
佳木斯市家畜繁育指导站,7
山西农业大学;山西省畜禽繁育工作站;大同市种猪场,1
广西畜牧研究所,3
宁波市三生药业有限公司,1
浙江畜牧兽医,6
绿色科技,2
重庆师范大学,1
中国水产科学,6
上海海洋大学学报,2
浙江中医药大学学报,1
南京理工大学,1
北华大学学报(自然科学版),2
长春市水产品质量安全检测中心;珲春市细鳞水产良种场,1
浙江工业大学,2
成都中医药大学,3
水产学杂志,2
南方水产科学,3
水生生物学报,4
生物技术通讯,1
中国水产科学研究院南海水产研究所;茂名市金阳热带海珍养殖有限公司,2
暨南大学,1
广西鸿光农牧有限公司;江苏省家禽科学研究所;广西大学,2
西南民族大学,1
大连海洋大学,2
中国家禽,3
江苏省农业科学院;江苏省农业科学院;仲恺农业工程学院;江苏省畜牧总站;扬州大学;南京农业大学;常州市四季禽业有限公司;佛山芦苞镇任氏孵化机厂;扬州双扬生物科技有限公司;常州阳湖鹅业专业合作社,1
华西医学,1
长春市水产品质量安全检测中心,1
佛山科学技术学院学报(自然科学版),1
北京大学,1
景东彝族自治县畜牧兽医局;景东彝族自治县漫湾镇农业服务中心;景东彝族自治县文井镇农业服务中心;景东彝族自治县锦屏镇农业服务中心,1
第九届世界华人鱼虾营养学术研讨会论文摘要集,1
养禽与禽病防治,8
现代临床护理,1
生态与农村环境学报,2
上海交通大学学报(农业科学版),1
水生态学杂志,1
热带农业科学,3
农村养殖技术,6
海南大学,12
中国环境科学,1
马山县里当鸡协会,2
海洋与湖沼,1
安徽医科大学,1
生态学报,4
北京师范大学学报(自然科学版),1
中国科学院海洋研究所,1
中国动物学会、中国海洋湖沼学会贝类学会分会第十四次学会研讨会论文摘要汇编,1
南方水产,2
东北林业大学;黑龙江省农垦科学院哈尔滨特产研究所,1
武汉大学学报(医学版),1
广西水产研究所论文集（2001—2005）,3
中国医科大学学报,2
广西水产科技,4
第八届中国动物学会鸟类学分会全国代表大会暨第六届海峡两岸鸟类学研讨会论文集,2
华南农业大学学报,1
中国供销商情(乳业导刊),1
北京动物园;北京师范大学,2
武汉康祥科技发展有限公司,2
贝类学会第七次会员代表大会暨第十一次学术讨论会摘要,1
生殖医学杂志,1
湖南环境生物职业技术学院学报,2
广西水产研究所,3
宁夏回族自治区林业局,1
生殖与避孕,1
Developmental & Reproductive Biology,1
山西师大学报(自然科学版),1
甘肃环境研究与监测,1
畜牧兽医科技,3
科学通报,1
青海大学,4
新疆维吾尔自治区畜牧科学院畜牧科学研究所;伊犁哈萨克自治州昭苏马场;昭苏县畜牧兽医局,3
黑龙江省农垦科学院哈尔滨特产研究所;北京绿神鹿业有限责任公司;哈尔滨农垦天山种鹿养殖场;大庆田丰生物工程有限公司;哈尔滨市阿城区玉泉子富鹿场;大兴安岭兴安鹿业有限公司;铁力市桃山兴林茸鹿养殖专业合作社;黑龙江省兴凯湖农场鹿场;黑龙江省北兴农场金兴鹿场;桦楠县金沙养鹿场等,3
现代畜牧兽医,5
辽宁省畜牧技术推广站,3
中国农业科学院兰州畜牧与兽药研究所,2
四川草原,6
中国农业科学院中兽医研究所,2
黄牛杂志,8
辽宁农业科学,3
畜牧业环境,1
绵阳师范学院学报,2
畜禽业,8
草业科学,3
中国猪业,3
饲料研究,3
甘肃农业,1
西南民族大学;四川省畜牧科学研究院;成都伍田食品有限公司;四川红原遛遛牛食品有限公司;四川键宇生物技术有限公司,1
广东农业科学,2
黑龙江省农垦科学院哈尔滨特产研究所;哈尔滨农垦天山种鹿场;北京绿神鹿业有限公司;兴凯湖农场鹿场,3
中国牛业科学,1
纪念《元亨疗马集》付梓400周年中国畜牧兽医学会中兽医学分会2008年学术年会华东区第十八次中兽医科研协作与学术研讨会暨兽药发展论坛论文集,2
农家致富,2
陕西省布尔羊良种繁育中心;西北农林科技大学,1
贵州畜牧兽医,5
兵团农二师三十三团,2
